商社 M1 名詞-一般 O
など M9 助詞-副助詞 O
約 S1 接頭詞-数接続 O
五十社 T6-1 名詞-数 O
。 S2 記号-句点 O

ワシントン M10 名詞-固有名詞-地域-一般 B-LOCATION
州 S1 名詞-一般 I-LOCATION
東部 M1 名詞-一般 O
ウェナッチ M10 名詞-固有名詞-地域-一般 B-LOCATION
産 S1 名詞-接尾-地域 O
の S9 助詞-連体化 O
レッドデリシャス M10 名詞-一般 O
、 S2 記号-読点 O
ゴールデンデリシャス M10 名詞-一般 O
を S9 助詞-格助詞-一般 O
輸入 M1 名詞-サ変接続 O
する M9 動詞-自立 O
。 S2 記号-句点 O

商社 M1 名詞-一般 O
など M9 助詞-副助詞 O
の S9 助詞-連体化 O
話 S1 名詞-サ変接続 O
では M9 接続詞 O
、 S2 記号-読点 O
価格 M1 名詞-一般 O
は S9 助詞-係助詞 O
小売 M1 名詞-サ変接続 O
値 S1 名詞-一般 O
ベース M10 名詞-一般 O
で S9 助動詞 O
一 S6 名詞-数 O
キロ M10 名詞-一般 O
四 S6 名詞-数 B-MONEY
円 S1 名詞-一般 I-MONEY
前後 M1 名詞-副詞可能 O
と S9 助詞-格助詞-引用 O
見込 M1 名詞-一般 O
まれ M9 名詞-形容動詞語幹 O
、 S2 記号-読点 O
国産 M1 名詞-一般 O
と S9 助詞-格助詞-引用 O
同 S1 接頭詞-名詞接続 O
水準 M1 名詞-一般 O
か S9 助詞-副助詞／並立助詞／終助詞 O
やや M9 副詞-一般 O
安い T1-9 形容詞-自立 O
程度 M1 名詞-一般 O
。 S2 記号-句点 O

しっかり M9 副詞-助詞類接続 O
した M9 名詞-一般 O
歯ごたえ T1-9 名詞-一般 O
で S9 助動詞 O
糖度 M1 名詞-一般 O
も S9 助詞-係助詞 O
高い T1-9 形容詞-自立 O
という M9 助詞-格助詞-連語 O
。 S2 記号-句点 O

　 S13 記号-空白 O
「 S2 記号-括弧開 O
低 S1 形容詞-自立 O
価格 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
武器 M1 名詞-一般 O
と S9 助詞-格助詞-引用 O
したい M9 動詞-自立 O
が S9 助詞-格助詞-一般 O
、 S2 記号-読点 O
検疫 M1 名詞-サ変接続 O
など M9 助詞-副助詞 O
の S9 助詞-連体化 O
煩雑 M1 名詞-形容動詞語幹 O
な S9 助詞-終助詞 O
手続き T1-9 名詞-サ変接続 O
で S9 助動詞 O
コスト M10 名詞-一般 O
が S9 助詞-格助詞-一般 O
押し上げ T1-9 名詞-一般 O
られ M9 動詞-接尾 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
」 S2 記号-括弧閉 O
（ S2 記号-括弧開 O
果実 M1 名詞-一般 O
専門 M1 名詞-一般 O
商社 M1 名詞-一般 O
） S2 記号-括弧閉 O
と S9 助詞-格助詞-引用 O
いい M9 形容詞-自立 O
、 S2 記号-読点 O
将来 M1 名詞-副詞可能 O
的 S1 名詞-接尾-形容動詞語幹 O
に S9 助詞-格助詞-一般 O
は S9 助詞-係助詞 O
国産 M1 名詞-一般 O
より M9 副詞-一般 O
二 S6 名詞-数 B-PERCENT
― S2 記号-一般 I-PERCENT
三 S6 名詞-数 I-PERCENT
割 S1 名詞-一般 I-PERCENT
安い T1-9 形容詞-自立 O
小玉 M1 名詞-一般 O
一個五十円 T6-1 名詞-数 O
、 S2 記号-読点 O
超 S1 接頭詞-名詞接続 O
大玉 M1 名詞-一般 O
百 S6 名詞-数 O
― S2 記号-一般 O
百三十円程度 T6-1 名詞-数 O
で S9 助動詞 O
売り T1-9 動詞-自立 O
たい M9 助動詞 O
として M9 助詞-格助詞-連語 O
いる M9 動詞-非自立 O
。 S2 記号-句点 O

　 S13 記号-空白 O
一方 T6-1 接続詞 O
、 S2 記号-読点 O
迎え撃つ T1-9 動詞-自立 O
国内 M1 名詞-一般 O
の S9 助詞-連体化 O
リンゴ M10 名詞-一般 O
産地 M1 名詞-一般 O
は S9 助詞-係助詞 O
「 S2 記号-括弧開 O
品質 M1 名詞-一般 O
は S9 助詞-係助詞 O
もとより M9 副詞-一般 O
価格 M1 名詞-一般 O
面 S1 名詞-一般 O
でも M9 助詞-副助詞 O
大きな T1-9 連体詞 O
脅威 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
は S9 助詞-係助詞 O
なら M9 助動詞 O
ない M9 形容詞-自立 O
と S9 助詞-格助詞-引用 O
思う T1-9 動詞-自立 O
が S9 助詞-格助詞-一般 O
、 S2 記号-読点 O
話題 M1 名詞-一般 O
性 S1 名詞-一般 O
や S9 助詞-並立助詞 O
スーパー M10 名詞-一般 O
など M9 助詞-副助詞 O
の S9 助詞-連体化 O
企画 M1 名詞-サ変接続 O
販売 M1 名詞-サ変接続 O
で S9 助動詞 O
消費 M1 名詞-サ変接続 O
者 S1 名詞-接尾-一般 O
に S9 助詞-格助詞-一般 O
定着 M1 名詞-サ変接続 O
する M9 動詞-自立 O
こと M9 名詞-非自立-一般 O
は S9 助詞-係助詞 O
考え T1-9 名詞-一般 O
られる M9 動詞-接尾 O
」 S2 記号-括弧閉 O
（ S2 記号-括弧開 O
長野県経済連 M1 名詞-固有名詞-組織 B-ORGANIZATION
） S2 記号-括弧閉 O
と S9 助詞-格助詞-引用 O
分析 M1 名詞-サ変接続 O
し S9 動詞-自立 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
。 S2 記号-句点 O

［ S2 記号-括弧開 O
みんな M9 名詞-代名詞-一般 O
の S9 助詞-連体化 O
広場 M1 名詞-一般 O
］ S2 記号-括弧閉 O
臍帯 M1 名詞-一般 O
血幹 M1 名詞-一般 O
細胞 M1 名詞-一般 O
移植 M1 名詞-サ変接続 O
の S9 助詞-連体化 O
成功 M1 名詞-サ変接続 O
励み T1-9 名詞-一般 O
に S9 助詞-格助詞-一般 O
＝ S2 記号-一般 O
団体 M1 名詞-一般 O
役員 M1 名詞-一般 O
・ S2 記号-一般 O
藤本 M1 名詞-固有名詞-人名-姓 B-PERSON
和男 M1 名詞-固有名詞-人名-名 I-PERSON
　 S13 記号-空白 O
６ S5 名詞-数 O

　 S13 記号-空白 O
（ S2 記号-括弧開 O
北 S1 名詞-一般 O
九州市八幡東区 T6-1 名詞-数 O
） S2 記号-括弧閉 O

　 S13 記号-空白 O
東海大学 M1 名詞-固有名詞-組織 B-ORGANIZATION
医学部 M1 名詞-一般 O
付属 M1 名詞-サ変接続 O
病院 M1 名詞-一般 O
で S9 助動詞 O
、 S2 記号-読点 O
急性 M1 名詞-一般 O
骨髄 M1 名詞-一般 O
性 S1 名詞-一般 O
白血病 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
患っ T1-9 動詞-自立 O
ていた M9 形容詞-自立 O
五 S6 名詞-数 O
歳 S1 名詞-一般 O
の S9 助詞-連体化 O
男児 M1 名詞-一般 O
の S9 助詞-連体化 O
「 S2 記号-括弧開 O
臍帯 M1 名詞-一般 O
血幹 M1 名詞-一般 O
細胞 M1 名詞-一般 O
移植 M1 名詞-サ変接続 O
」 S2 記号-括弧閉 O
が S9 助詞-格助詞-一般 O
、 S2 記号-読点 O
わが国 T9-1 名詞-一般 O
で S9 助動詞 O
初めて T1-9 副詞-一般 O
成功 M1 名詞-サ変接続 O
した M9 名詞-一般 O
こと M9 名詞-非自立-一般 O
を S9 助詞-格助詞-一般 O
知っ T1-9 動詞-自立 O
た S9 助動詞 O
。 S2 記号-句点 O

朗報 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
心から T1-9 副詞-助詞類接続 O
喜び T1-9 名詞-一般 O
たい M9 助動詞 O
。 S2 記号-句点 O

私 S1 名詞-代名詞-一般 O
は S9 助詞-係助詞 O
二十七歳 T6-1 名詞-数 O
の S9 助詞-連体化 O
胃 S1 名詞-一般 O
かいよう M9 名詞-一般 O
の S9 助詞-連体化 O
手術 M1 名詞-サ変接続 O
から M9 助詞-格助詞-一般 O
、 S2 記号-読点 O
五十二 M6 名詞-固有名詞-人名-名 O
歳 S1 名詞-一般 O
の S9 助詞-連体化 O
胆のう T1-9 名詞-一般 O
摘出 M1 名詞-サ変接続 O
まで M9 助詞-副助詞 O
、 S2 記号-読点 O
七回開腹手術 T6-1 名詞-数 O
を S9 助詞-格助詞-一般 O
受け T1-9 動詞-自立 O
、 S2 記号-読点 O
二十二回 T6-1 名詞-数 O
にわたる M9 助詞-格助詞-連語 O
長期 M1 名詞-一般 O
入院 M1 名詞-サ変接続 O
の S9 助詞-連体化 O
体験 M1 名詞-サ変接続 O
を S9 助詞-格助詞-一般 O
した M9 名詞-一般 O
。 S2 記号-句点 O

入院 M1 名詞-サ変接続 O
加療 M1 名詞-サ変接続 O
や S9 助詞-並立助詞 O
手術 M1 名詞-サ変接続 O
の S9 助詞-連体化 O
苦しみ T1-9 名詞-一般 O
は S9 助詞-係助詞 O
並 S1 名詞-一般 O
の S9 助詞-連体化 O
人 S1 名詞-一般 O
より M9 副詞-一般 O
少し T1-9 副詞-助詞類接続 O
は S9 助詞-係助詞 O
知っ T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
つもり M9 名詞-非自立-一般 O
で S9 助動詞 O
いる M9 動詞-非自立 O
。 S2 記号-句点 O

臓器 M1 名詞-一般 O
内 S1 名詞-一般 O
で S9 助動詞 O
、 S2 記号-読点 O
白血球 M1 名詞-一般 O
系 S1 名詞-一般 O
の S9 助詞-連体化 O
細胞 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
際限 M1 名詞-一般 O
なく M9 形容詞-自立 O
無秩序 M1 名詞-形容動詞語幹 O
に S9 助詞-格助詞-一般 O
増殖 M1 名詞-サ変接続 O
し S9 動詞-自立 O
悪性 M1 名詞-一般 O
の S9 助詞-連体化 O
しゅよう M9 名詞-一般 O
が S9 助詞-格助詞-一般 O
出来る T1-9 動詞-自立 O
白血病 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
“ S2 記号-括弧開 O
血液 M1 名詞-一般 O
の S9 助詞-連体化 O
がん M9 名詞-一般 O
” S2 記号-括弧閉 O
と S9 助詞-格助詞-引用 O
言 S1 名詞-一般 O
われ M9 名詞-代名詞-一般 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
の S9 助詞-連体化 O
は S9 助詞-係助詞 O
常識 M1 名詞-一般 O
だが M9 接続詞 O
、 S2 記号-読点 O
三 S6 名詞-数 O
、 S2 記号-読点 O
四 S6 名詞-数 O
種類 M1 名詞-一般 O
ある M9 動詞-自立 O
白血病 M1 名詞-一般 O
の S9 助詞-連体化 O
中 S1 名詞-非自立-副詞可能 O
で S9 助動詞 O
、 S2 記号-読点 O
骨髄 M1 名詞-一般 O
性 S1 名詞-一般 O
の S9 助詞-連体化 O
疾患 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
一番 T6-1 名詞-副詞可能 O
の S9 助詞-連体化 O
難病 M1 名詞-一般 O
だ S9 助動詞 O
と S9 助詞-格助詞-引用 O
聞き及ん T1-9 動詞-自立 O
で S9 助動詞 O
いる M9 動詞-非自立 O
。 S2 記号-句点 O

　 S13 記号-空白 O
私 S1 名詞-代名詞-一般 O
は S9 助詞-係助詞 O
、 S2 記号-読点 O
麻酔 M1 名詞-サ変接続 O
科 S1 名詞-一般 O
で S9 助動詞 O
ペイン M10 名詞-一般 O
クリニック M10 名詞-一般 O
の S9 助詞-連体化 O
神経 M1 名詞-一般 O
ブロック M10 名詞-一般 O
治療 M1 名詞-サ変接続 O
が S9 助詞-格助詞-一般 O
効か T1-9 動詞-自立 O
ない M9 形容詞-自立 O
と S9 助詞-格助詞-引用 O
診断 M1 名詞-サ変接続 O
され M9 動詞-自立 O
た S9 助動詞 O
だけ M9 助詞-副助詞 O
で S9 助動詞 O
、 S2 記号-読点 O
意気 M1 名詞-一般 O
消沈 M1 名詞-サ変接続 O
し S9 動詞-自立 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
昨今 M1 名詞-副詞可能 O
だが M9 接続詞 O
、 S2 記号-読点 O
幼い T1-9 形容詞-自立 O
生命 M1 名詞-一般 O
は S9 助詞-係助詞 O
頑張り T1-9 動詞-自立 O
抜く T1-9 動詞-自立 O
だろ M9 助動詞 O
う S9 感動詞 O
。 S2 記号-句点 O

この M9 連体詞 O
幼児 M1 名詞-一般 O
に S9 助詞-格助詞-一般 O
学び T1-9 動詞-自立 O
、 S2 記号-読点 O
心機一転 T6-1 名詞-サ変接続 O
し S9 動詞-自立 O
て S9 助詞-接続助詞 O
、 S2 記号-読点 O
新た T1-9 名詞-形容動詞語幹 O
な S9 助詞-終助詞 O
病気 M1 名詞-サ変接続 O
と S9 助詞-格助詞-引用 O
の S9 助詞-連体化 O
闘い T1-9 名詞-一般 O
に S9 助詞-格助詞-一般 O
挑む T1-9 動詞-自立 O
つもり M9 名詞-非自立-一般 O
で S9 助動詞 O
いる M9 動詞-非自立 O
。 S2 記号-句点 O

［ S2 記号-括弧開 O
仲畑 M1 名詞-固有名詞-人名-姓 B-PERSON
流 S1 動詞-自立 O
・ S2 記号-一般 O
万能 T6-1 名詞-一般 O
川柳 M1 名詞-一般 O
］ S2 記号-括弧閉 O

　 S13 記号-空白 O
☆ S2 記号-一般 O
印 S1 名詞-一般 O
は S9 助詞-係助詞 O
秀逸 M1 名詞-一般 O
（ S2 記号-括弧開 O
仲畑 M1 名詞-固有名詞-人名-姓 B-PERSON
貴志 M1 名詞-一般 O
選 S1 動詞-自立 O
） S2 記号-括弧閉 O

☆ S2 記号-一般 O
恋愛 M1 名詞-サ変接続 O
の S9 助詞-連体化 O
数 S1 名詞-数 O
に S9 助詞-格助詞-一般 O
入れ T1-9 動詞-自立 O
てる M9 動詞-非自立 O
片想い T1-9 名詞-一般 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
東京 M1 名詞-固有名詞-地域-一般 B-LOCATION
　 S13 記号-空白 O
　 S13 記号-空白 O
椿 S1 名詞-一般 O
浩二 T1-6 名詞-固有名詞-人名-名 O

　 S13 記号-空白 O
ステーキ M10 名詞-一般 O
が S9 助詞-格助詞-一般 O
仕上げ T1-9 名詞-一般 O
の S9 助詞-連体化 O
牧場 M1 名詞-一般 O
見 S1 動詞-自立 O
学会 M1 名詞-一般 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
福岡 M1 名詞-固有名詞-地域-一般 B-LOCATION
　 S13 記号-空白 O
　 S13 記号-空白 O
三谷 T6-1 名詞-固有名詞-人名-姓 B-PERSON
ゆりえ M9 名詞-固有名詞-人名-名 O

　 S13 記号-空白 O
今頃 M1 名詞-副詞可能 O
に S9 助詞-格助詞-一般 O
なっ M9 動詞-自立 O
て S9 助詞-接続助詞 O
何故 M1 副詞-助詞類接続 O
見る T1-9 動詞-自立 O
あんな M9 連体詞 O
夢 S1 名詞-一般 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
福岡 M1 名詞-固有名詞-地域-一般 B-LOCATION
　 S13 記号-空白 O
　 S13 記号-空白 O
綾部 M1 名詞-固有名詞-地域-一般 B-PERSON
久雄 M1 名詞-固有名詞-人名-名 I-PERSON

　 S13 記号-空白 O
フルコース M10 名詞-一般 O
より M9 副詞-一般 O
焼肉 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
似合う T1-9 動詞-自立 O
仲 S1 名詞-一般 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
東京 M1 名詞-固有名詞-地域-一般 B-LOCATION
　 S13 記号-空白 O
　 S13 記号-空白 O
関根 M1 名詞-固有名詞-人名-姓 B-PERSON
真弓 M1 名詞-固有名詞-人名-姓 I-PERSON

　 S13 記号-空白 O
ああ M9 感動詞 O
これ M9 名詞-代名詞-一般 O
で S9 助動詞 O
三十五度目 T6-1 名詞-数 O
の S9 助詞-連体化 O
十二月 T6-1 名詞-副詞可能 B-DATE
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
尼崎 M1 名詞-固有名詞-地域-一般 B-LOCATION
　 S13 記号-空白 O
　 S13 記号-空白 O
砂田 M1 名詞-固有名詞-人名-姓 B-PERSON
真綸香 M1 名詞-固有名詞-人名-名 I-PERSON

　 S13 記号-空白 O
親子 M1 名詞-一般 O
ゆえ M9 名詞-非自立-副詞可能 O
よけい M9 副詞-一般 O
にて M9 助詞-格助詞-一般 O
れる M9 動詞-接尾 O
事 S1 名詞-一般 O
も S9 助詞-係助詞 O
有り T1-9 動詞-自立 O
　 S13 記号-空白 O
　 S13 記号-空白 O
大阪 M1 名詞-固有名詞-地域-一般 B-LOCATION
　 S13 記号-空白 O
　 S13 記号-空白 O
あらき M9 形容詞-自立 O
みやこ M9 名詞-固有名詞-人名-名 O

　 S13 記号-空白 O
普通 M1 名詞-形容動詞語幹 O
そう M9 副詞-助詞類接続 O
でしょ M9 助動詞 O
うと M9 形容詞-自立 O
極論 M1 名詞-サ変接続 O
言っ T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
　 S13 記号-空白 O
志木 M1 名詞-固有名詞-地域-一般 B-LOCATION
　 S13 記号-空白 O
　 S13 記号-空白 O
杉山 M1 名詞-固有名詞-人名-姓 B-PERSON
竜 S1 名詞-一般 O

　 S13 記号-空白 O
恋愛 M1 名詞-サ変接続 O
は S9 助詞-係助詞 O
五 S6 名詞-数 O
年 S1 名詞-一般 O
で S9 助動詞 O
結婚 M1 名詞-サ変接続 O
一 S6 名詞-数 O
年間 M1 名詞-一般 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
大分 M1 名詞-固有名詞-地域-一般 B-LOCATION
　 S13 記号-空白 O
　 S13 記号-空白 O
喜 S1 名詞-一般 O
望 S1 名詞-一般 O
峰 S1 名詞-一般 O
士 S1 名詞-一般 O

　 S13 記号-空白 O
手 S1 名詞-一般 O
の S9 助詞-連体化 O
皺 S1 名詞-一般 O
が S9 助詞-格助詞-一般 O
増え T1-9 名詞-一般 O
て S9 助詞-接続助詞 O
生命 M1 名詞-一般 O
線 S1 名詞-一般 O
が S9 助詞-格助詞-一般 O
伸び T1-9 名詞-一般 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
町田 M1 名詞-固有名詞-地域-一般 B-LOCATION
　 S13 記号-空白 O
　 S13 記号-空白 O
小西 M1 名詞-固有名詞-人名-姓 B-PERSON
章雄 M1 名詞-固有名詞-人名-名 I-PERSON

　 S13 記号-空白 O
めぐまれ M9 動詞-自立 O
た S9 助動詞 O
子 S1 名詞-一般 O
が S9 助詞-格助詞-一般 O
鍵っ子 T9-1 名詞-一般 O
に S9 助詞-格助詞-一般 O
あこがれる M9 動詞-自立 O
　 S13 記号-空白 O
北九州 T6-1 名詞-固有名詞-地域-一般 B-LOCATION
　 S13 記号-空白 O
二宮麻里子 T6-1 名詞-数 O

　 S13 記号-空白 O
耳 S1 名詞-一般 O
もと M9 名詞-一般 O
で S9 助動詞 O
ささやきあっ M9 動詞-自立 O
て S9 助詞-接続助詞 O
まだ M9 副詞-助詞類接続 O
新婚 M1 名詞-一般 O
　 S13 記号-空白 O
　 S13 記号-空白 O
島田 M1 名詞-固有名詞-人名-姓 B-PERSON
　 S13 記号-空白 O
　 S13 記号-空白 O
大石 M1 名詞-固有名詞-人名-姓 B-PERSON
今男 M1 名詞-固有名詞-人名-名 I-PERSON

　 S13 記号-空白 O
両親 M1 名詞-一般 O
の S9 助詞-連体化 O
どちら M9 名詞-代名詞-一般 O
に S9 助詞-格助詞-一般 O
も S9 助詞-係助詞 O
似 S1 動詞-自立 O
ず S9 助動詞 O
可愛い T1-9 形容詞-自立 O
児 S1 名詞-一般 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
相模原 M1 名詞-固有名詞-地域-一般 O
　 S13 記号-空白 O
水野 M1 名詞-固有名詞-人名-姓 B-PERSON
タケシ M10 名詞-固有名詞-人名-名 I-PERSON

　 S13 記号-空白 O
人 S1 名詞-一般 O
の S9 助詞-連体化 O
靴 S1 名詞-一般 O
揃え T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
診察 M1 名詞-サ変接続 O
受ける T1-9 動詞-自立 O
老 S1 接頭詞-名詞接続 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
大阪 M1 名詞-固有名詞-地域-一般 B-LOCATION
　 S13 記号-空白 O
　 S13 記号-空白 O
尾郷 M1 名詞-固有名詞-人名-姓 B-PERSON
明水 M1 名詞-固有名詞-人名-名 I-PERSON

　 S13 記号-空白 O
先生 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
居 S1 名詞-一般 O
たら M9 助動詞 O
進ま T1-9 動詞-自立 O
ぬ S9 助動詞 O
生徒 M1 名詞-一般 O
会 S1 名詞-一般 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
中間 M1 名詞-一般 O
　 S13 記号-空白 O
　 S13 記号-空白 O
風の音 T9-1 名詞-固有名詞-人名-一般 O

　 S13 記号-空白 O
後 S1 名詞-非自立-副詞可能 O
二十日正月用 T6-1 名詞-数 O
の S9 助詞-連体化 O
鯛 S1 名詞-一般 O
釣ら T1-9 動詞-自立 O
にゃ M9 助詞-特殊 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
池田 M1 名詞-固有名詞-人名-姓 B-PERSON
　 S13 記号-空白 O
　 S13 記号-空白 O
岡部 M1 名詞-固有名詞-人名-姓 B-PERSON
秀雄 M1 名詞-固有名詞-人名-名 I-PERSON

　 S13 記号-空白 O
仕事 M1 名詞-サ変接続 O
でき M9 動詞-自立 O
歳暮 M1 名詞-一般 O
も S9 助詞-係助詞 O
届く T1-9 動詞-自立 O
部下 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
ほし M9 形容詞-自立 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
天童 M1 名詞-固有名詞-人名-姓 B-PERSON
　 S13 記号-空白 O
　 S13 記号-空白 O
松浦 M1 名詞-固有名詞-人名-姓 B-PERSON
征夫 M1 名詞-固有名詞-人名-名 I-PERSON

　 S13 記号-空白 O
子供 M1 名詞-一般 O
ら S9 名詞-接尾-一般 O
の S9 助詞-連体化 O
希望 M1 名詞-サ変接続 O
で S9 助動詞 O
オセチ M10 名詞-一般 O
中身 M1 名詞-一般 O
変え T1-9 動詞-自立 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
青梅 M1 名詞-一般 O
　 S13 記号-空白 O
　 S13 記号-空白 O
原島 M1 名詞-固有名詞-人名-姓 B-PERSON
喜一 T1-6 名詞-固有名詞-人名-名 I-PERSON

　 S13 記号-空白 O
カット M10 名詞-サ変接続 O
より M9 副詞-一般 O
コーヒー M10 名詞-一般 O
うまい M9 形容詞-自立 O
美容 M1 名詞-一般 O
室 S1 名詞-一般 O
　 S13 記号-空白 O
　 S13 記号-空白 O
相模原 M1 名詞-固有名詞-地域-一般 O
　 S13 記号-空白 O
水野 M1 名詞-固有名詞-人名-姓 B-PERSON
ユミ M10 名詞-固有名詞-人名-名 I-PERSON

　 S13 記号-空白 O
親 S1 名詞-一般 O
の S9 助詞-連体化 O
敷く T1-9 動詞-自立 O
レール M10 名詞-一般 O
は S9 助詞-係助詞 O
長い T1-9 形容詞-自立 O
受験生 M1 名詞-一般 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
　 S13 記号-空白 O
徳島 M1 名詞-固有名詞-地域-一般 B-LOCATION
　 S13 記号-空白 O
　 S13 記号-空白 O
井上 M1 名詞-固有名詞-人名-姓 B-PERSON
ちえこ M9 名詞-固有名詞-人名-名 I-PERSON

不安 M1 名詞-形容動詞語幹 O
残る T1-9 動詞-自立 O
権力 M1 名詞-一般 O
基盤 M1 名詞-一般 O
　 S13 記号-空白 O
ドゥダエフ M10 名詞-固有名詞-人名-姓 B-PERSON
・ S2 記号-一般 O
チェチェン M10 名詞-固有名詞-地域-国 B-LOCATION
大統領 M1 名詞-一般 O
、 S2 記号-読点 O
直接 M1 名詞-副詞可能 O
選挙 M1 名詞-サ変接続 O
なし M9 形容詞-自立 O
に S9 助詞-格助詞-一般 O
就任 M1 名詞-サ変接続 O

　 S13 記号-空白 O
【 S2 記号-括弧開 O
モスクワ M10 名詞-固有名詞-地域-一般 B-LOCATION
１ S5 名詞-数 O
日 S1 名詞-一般 O
飯島 M1 名詞-固有名詞-人名-姓 B-PERSON
一孝 T6-1 名詞-固有名詞-人名-名 I-PERSON
】 S2 記号-括弧閉 O
ロシア M10 名詞-固有名詞-地域-国 B-LOCATION
から M9 助詞-格助詞-一般 O
の S9 助詞-連体化 O
独立 M1 名詞-サ変接続 O
の S9 助詞-連体化 O
闘い T1-9 名詞-一般 O
を S9 助詞-格助詞-一般 O
指導 M1 名詞-サ変接続 O
する M9 動詞-自立 O
ドゥダエフ M10 名詞-固有名詞-人名-姓 B-PERSON
・ S2 記号-一般 O
チェチェン M10 名詞-固有名詞-地域-国 B-LOCATION
大統領 M1 名詞-一般 O
（ S2 記号-括弧開 O
５ S5 名詞-数 O
） S2 記号-括弧閉 O
は S9 助詞-係助詞 O
、 S2 記号-読点 O
イスラム M10 名詞-固有名詞-一般 O
教徒 M1 名詞-一般 O
主体 M1 名詞-一般 O
の S9 助詞-連体化 O
組織 M1 名詞-サ変接続 O
「 S2 記号-括弧開 O
チェチェン民族大会 T10-1 名詞-固有名詞-組織 B-ORGANIZATION
」 S2 記号-括弧閉 O
を S9 助詞-格助詞-一般 O
権力 M1 名詞-一般 O
基盤 M1 名詞-一般 O
にし M9 名詞-一般 O
て S9 助詞-接続助詞 O
いる M9 動詞-非自立 O
。 S2 記号-句点 O

だが M9 接続詞 O
、 S2 記号-読点 O
正規 M1 名詞-一般 O
の S9 助詞-連体化 O
直接 M1 名詞-副詞可能 O
選挙 M1 名詞-サ変接続 O
の S9 助詞-連体化 O
“ S2 記号-括弧開 O
洗礼 M1 名詞-サ変接続 O
” S2 記号-括弧閉 O
を S9 助詞-格助詞-一般 O
受け T1-9 動詞-自立 O
て S9 助詞-接続助詞 O
おら M9 名詞-代名詞-一般 O
ず S9 助動詞 O
、 S2 記号-読点 O
法的 M1 名詞-形容動詞語幹 O
に S9 助詞-格助詞-一般 O
も S9 助詞-係助詞 O
政治 M1 名詞-一般 O
的 S1 名詞-接尾-形容動詞語幹 O
に S9 助詞-格助詞-一般 O
も S9 助詞-係助詞 O
権力 M1 名詞-一般 O
基盤 M1 名詞-一般 O
が S9 助詞-格助詞-一般 O
盤石 M1 名詞-一般 O
と S9 助詞-格助詞-引用 O
は S9 助詞-係助詞 O
言い T1-9 動詞-自立 O
難い T1-9 形容詞-自立 O
。 S2 記号-句点 O

　 S13 記号-空白 O
ゴルバチョフ M10 名詞-固有名詞-人名-姓 B-PERSON
政権 M1 名詞-一般 O
末期 M1 名詞-一般 O
の S9 助詞-連体化 O
一 S6 名詞-数 O
九九 M6 名詞-一般 O
〇 S2 記号-一般 O
年 S1 名詞-一般 O
、 S2 記号-読点 O
ソ連 T10-1 名詞-固有名詞-地域-国 B-LOCATION
空軍 M1 名詞-一般 O
将軍 M1 名詞-一般 O
の S9 助詞-連体化 O
地位 M1 名詞-一般 O
を S9 助詞-格助詞-一般 O
捨て T1-9 動詞-自立 O
